,name,text,label,video_path,audio_path,abusive,duration,source,source_link,date_of_collection
1277,non-abusive (1278),"ওহ আরেকটা গুরুত্বপূর্ণ ব্যাপার আপনারা বুঝতেই পারতেছেন। এটা একটা টি শেইপের মসজিদ, একটা মিনার এবং এদিক দিয়ে",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1278).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1278).npy,"[1.0, 0.0]",5.28,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175110,08/12/2024
1278,non-abusive (1279),"এই টি শেইপের মসজিদটা প্রথমবার যখন বানানো হয় , তখন এলাইনমেন্ট ভুল ছিল মক্কার সাথে এবং এলাইনমেন্ট এ ভুল থাকার কারণে সবার বাঁকা হয়ে নামাজ পরতে হইতো।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1279).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1279).npy,"[1.0, 0.0]",7,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175111,08/13/2024
1279,non-abusive (1280),একদম দেয়ালের দিকে মুখ করে নামাজ পরতে পারতো না এবং এটা ফিগার আউট করা হয় প্রায় মসজিদের অর্ধেক বানাইয়া ফেলার পরে। এখন কি করা হবে? ওই সময় যে রাজা,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1280).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1280).npy,"[1.0, 0.0]",6.64,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175112,08/14/2024
1280,non-abusive (1281),ছিলেন সে বলেন যে আমরা পুরো মসজিদ ভেঙ্গে ফেলবো এবং পুরাটাই আবার নতুন করে বানাবো। তাই করা। এই মসজিদ টোটাল তিনবার বানানো হয়েছে ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1281).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1281).npy,"[1.0, 0.0]",6.12,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175113,08/15/2024
1281,non-abusive (1282),র্যান্ডম রাস্তা এবং র্যান্ডম রাস্তার ওপরে আরও কমলা গাছ,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1282).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1282).npy,"[1.0, 0.0]",4.08,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175114,08/16/2024
1282,non-abusive (1283),পৃথিবীর সবচেয়ে বড় এবং সবচেয়ে সিগনিফিক্যান্ট মাদ্রাসা গুলার একটা হলেও এই ইউসুফ মাদ্রাসা অসাধারণ সুন্দর দেখতে এবং হাই ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1283).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1283).npy,"[1.0, 0.0]",6,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175115,08/17/2024
1283,non-abusive (1284),যদি আপনি মরক্কো আসেন তাহলে অবশ্যই ইউসুফ মাদ্রাসা আসতে ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1284).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1284).npy,"[1.0, 0.0]",3,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175116,08/18/2024
1284,non-abusive (1285),এই মুহূর্তে এখন আর এটা মাদ্রাসা হিসেবে একটিভেটেড নাই। এটা এখন হয়ে আছে একটা কালচারাল হাব যেখানে অনেক টুরিস্টরা আসে এবং,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1285).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1285).npy,"[1.0, 0.0]",5.64,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175117,08/19/2024
1285,non-abusive (1286),ইসলামিক ঐতিহ্য স্পেশালি মাদ্রাসার ঐতিহ্য ব্যাপারটা এনজয় করে। যখনই জিনিসটা একটিভেট ছিল তখন এইখানে লাখ লাখ ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1286).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1286).npy,"[1.0, 0.0]",6.36,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175118,08/20/2024
1286,non-abusive (1287),শিক্ষা নিয়েছে এবং লাখ লাখ ভালো মুসলিম তৈরি করেছে এই মাদ্রাসাটা। যেই কারণে এই মাদ্রাসা ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1287).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1287).npy,"[1.0, 0.0]",5.28,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175119,08/21/2024
1287,non-abusive (1288),"অনেক সম্মানের সাথে, অনেক মর্যাদার সাথে দেখা হয়।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1288).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1288).npy,"[1.0, 0.0]",2.32,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175120,08/22/2024
1288,non-abusive (1289),"কিন্তু বিন ইউসুফ যে নাম উনি বানায় নাই, উনি ছিল মরক্কোর প্রতিষ্ঠাতাদের একজন ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1289).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1289).npy,"[1.0, 0.0]",3.92,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175121,08/23/2024
1289,non-abusive (1290),এবং উনাকে ট্রিবিউট দেয়ার জন্যই মূলত বিন ইউসুফ মাদ্রাসার নাম বিন ইউসুফ মাদ্রাসা রাখা হয়েছে ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1290).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1290).npy,"[1.0, 0.0]",4.72,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175122,08/24/2024
1290,non-abusive (1291),একশ ত্রিশ টা রুম ছিল এবং একশ ত্রিশ টা রুমে টোটাল নয়শ স্টুডেন্ট থাকতে পারতো একসময়। পাচশো বছরেরও বেশি সময় ধরেই মাদ্রাসা একটি ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1291).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1291).npy,"[1.0, 0.0]",6.96,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175123,08/25/2024
1291,non-abusive (1292),"ছিল , সো লাখ লাখ মানুষকে আপনারা বুঝতেই পারছেন কত মানুষকে এখানে মাদ্রাসার শিক্ষা দেওয়া হয়েছে। এবং পুরো আফ্রিকার মাদ্রাসা তো আসলে একটা স্কুল ।",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1292).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1292).npy,"[1.0, 0.0]",6.96,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175124,08/26/2024
1292,non-abusive (1293),পুরো আফ্রিকার একটা প্রপার এজুকেশনাল হাব ছিল এই বিন ইউসুফ মাদ্রাসা ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1293).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1293).npy,"[1.0, 0.0]",4.76,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175125,08/27/2024
1293,non-abusive (1294),এইটা হইলো এক্সামপল অফ এ স্টুডেন্ট রুম। এরকম স্টুডেন্ট রুম ছিল নয়শ টা এই মাদ্রাসার ভিতরে। এবং আমরা যদি একটু আসার চেষ্টা করি ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1294).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1294).npy,"[1.0, 0.0]",6.84,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175126,08/28/2024
1294,non-abusive (1295),"এইখানে দেখা যাচ্ছে , ভিতরের এই জায়গাটা একজ্যাক্ট কি কাজের জন্য ব্যবহার হতো। আমি ঠিক",non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1295).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1295).npy,"[1.0, 0.0]",5.44,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175127,08/29/2024
1295,non-abusive (1296),এটা আমার ধারনা ব্যাবহার হতো। নামাজের জন্য এখানে এই বড় জায়গাটা আছে ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1296).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1296).npy,"[1.0, 0.0]",3.48,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175128,08/30/2024
1296,non-abusive (1297),এদিকেও আমরা রুম দেখতে পাচ্ছি স্টুডেন্ট দের একটা এরকম জায়গা ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1297).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1297).npy,"[1.0, 0.0]",3.52,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175129,08/31/2024
1297,non-abusive (1298),তিনজন স্টুডেন্ট থাকতো তিনটা ছোট রুমের ভিতরে। মাঝখানে একটা হলওয়ে।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1298).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1298).npy,"[1.0, 0.0]",4,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175130,09/01/2024
1298,non-abusive (1299),বিন ইউসুফের ভিতরে হাটলে বোঝা যায় ।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1299).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1299).npy,"[1.0, 0.0]",2.48,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175131,09/02/2024
1299,non-abusive (1300),জায়গাটা কত সুন্দর আমি একটা স্টুডেন্ট এর রুমে ঢুকতেছি এখন এবং আমাকে হয়তো খুব ভালো দেখা যাচ্ছে না বাট জায়গাটা খুবই সুন্দর এবং খুবই শান্তির।,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1300).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1300).npy,"[1.0, 0.0]",7,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175132,09/03/2024
1300,non-abusive (1301),বোঝা যায় যে খুব সুন্দর একটা মাদ্রাসা ছিল যখন এই মাদ্রাসা টা,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1301).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1301).npy,"[1.0, 0.0]",3.04,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175133,09/04/2024
1301,non-abusive (1302),চলমান ছিল ছোট্ট ছোট স্টুডেন্ট দের খুব সুন্দর গোছানো রুম এবং সুন্দর হলওয়ে। সুন্দর জানালা। জানালা দিয়ে,non-abusive,/kaggle/input/abusivevid5/video/non-abusive (1302).mp4,/kaggle/input/abusiveaud/audio/non-abusive (1302).npy,"[1.0, 0.0]",6.48,Facebook,https://www.facebook.com/chandlerbingforlife/videos/805099188175134,09/05/2024
